Release: EDGARv4.3.2_FT2016 of September 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Timeseries 1970-2016 of CO2 emissions by country and sector (Transport, Other industrial combustion, Buildings, Non-combustion, Power Industry) in kton CO2 / year.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGARv4.3.2_FT2016  (1970 - 2016), http://edgar.jrc.ec.europa.eu/overview.php?v=booklet2017&dst=CO2emi, 2017.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite: Janssens-Maenhout, G., Crippa, M., Guizzardi, D., Muntean, M., Schaaf, E., Olivier, J.G.J., Peters, J.A.H.W., Schure, K.M., Fossil CO2 and GHG emissions of all world countries, EUR 28766 EN,Publications Office of the European Union, Luxembourg, 2017, ISBN 978-92-79-73207-2, doi:10.2760/709792, JRC107877.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO_CODE,ISO_NAME,sector,substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ABW,Aruba,Transport,CO2,5.47593,5.45613,5.51792,6.20391,7.04033,10.302,10.848,11.2866,11.489,9.71536,17.34628,17.95621,18.80031,19.42631,21.08322,20.08897,19.00162,24.45586,25.81727,28.06245,28.73883,30.96891,32.82793,36.00541,39.74794,43.41737,44.57839,52.0206,79.62157,90.08098,92.37622,95.8557,89.97516,91.48712,98.73847,102.2952,104.5734,110.8194,109.8475,116.6873,123.8136,123.8141,125.3381,137.8789,139.969,145.5967,147.803
ABW,Aruba,Other industrial combustion,CO2,0.926436,0.926436,1.03236,0.87242,0.978836,1.08794,1.29843,1.68331,2.80564,3.62681,3.52228,4.15973,3.44249,8.41808,9.70248,6.13364,5.90268,22.276,36.2899,37.2515,32.9908,33.5468,37.2255,58.9921,57.7682,35.6848,7.95283,7.55204,12.4379,12.1792,12.7974,11.6644,11.0329,10.9373,12.7247,9.57212,9.25772,9.6719,9.3355,9.2256,9.00268,9.00268,9.12643,10.03958,10.19177,10.60155,10.7622
ABW,Aruba,Non-combustion,CO2,0.417657,0.421436,0.425278,0.428903,0.431956,0.434229,0.437502,0.436186,0.43668,0.437867,0.440294,0.444515,0.450373,0.456907,0.462712,0.466995,0.472193,0.473245,0.486256,0.496911,0.508501,0.533676,0.564427,0.593755,0.621189,0.649651,0.663416,0.688687,0.692304,0.702252,0.735971,0.746295,0.759001,0.956217,0.946633,0.967403,0.818398,1.009733,1.010728,0.953334,0.881894,0.987793,0.785952,0.78869,0.791429,0.794167,0.796906
AUS,Australia,Power Industry,CO2,53229,52451.8,57959.4,59157.8,65230.7,69452.2,71822,80798.9,75538.1,78785.6,89132.4,92930.3,98711,93882.8,96548.3,104318,104231,111236,116587,125919,128653,131127,133862,134756,136966,142591,148746,153680,171619,179406,182417,196451,215490,196307,205911,209457,213170,219619,219519,230722,216705,211567,211567,209391.8,204287,211827.7,209324.9
AUS,Australia,Transport,CO2,32481.11,33373.3,34341.97,38072.09,39162.22,40717.93,42019.44,44744.58,47210.79,48332.47,49573.19,50428.03,51576.55,51027.2,53229.47,54774.03,56236.23,57184.71,59387.92,61221.92,62029.7,60585.59,62080.23,63185.13,64830.04,67540.91,70023.39,71385.43,71387.69,72773.3,75014.02,74416.9,76132.28,76408.14,79181.91,79333.18,81241.8,83578,85279.5,84190.5,85130.1,86903.6,91416.4,90476.49,88270.79,91529.06,90447.6
AUS,Australia,Other industrial combustion,CO2,45932.8,47064.1,45528.8,47818.7,57802.9,58353.9,57303.7,59170.8,56747.2,58482.6,56990.5,53519.2,52509.4,46544,47604.6,50282.5,50267,52177.1,53848.3,55736.8,56368.6,56733.4,56123.7,57576.9,59750.3,61114.6,61997.9,63468.5,65210.6,65397.6,65911,64641.8,53449.7,71324.8,73554.4,73564.9,72761.4,73952.4,74536.4,71780.5,75610.5,78411.1,73898.2,73138.41,71355.38,73989.27,73115.05
AUS,Australia,Non-combustion,CO2,17875.82,17549.5,18362.58,18683.88,12946.98,12858.18,13178.28,12337,14352.47,13839.31,14701.13,14989.93,14977.01,14812.54,14487,16849.54,15935.82,16702.85,16561.15,18612.44,17150.11,17716.6,17043.92,17135.31,16998.77,16656.71,16740.6,18350.55,18512.85,18486.91,18460.93,18667.27,18778.43,27989.12,29307.01,30190.96,21779.11,31805.44,32358.14,29955.58,22918.84,30997.85,21776.58,22026.85,22725.64,22603.06,23188.23
AUS,Australia,Buildings,CO2,10509.8,10973,11113.1,13216.4,10942.1,11557.2,11408.1,11909.7,11587.8,11771.1,11026.3,10476,10861.4,10296.8,10653.2,10744.1,10761.8,11207,10970.2,11384.9,12016.7,12095.3,12474.4,12950.3,12823,13514.8,13893.6,14124,14438.6,14444.9,14769.6,15056.4,16184.5,17447.6,17396.5,17846.5,17596.8,17768.2,17925.6,18292.8,18650.7,19115.5,19115.5,18918.96,18457.74,19139.06,18912.92
AUT,Austria,Other industrial combustion,CO2,14897.7,15141.2,15581.4,16475.9,17745.6,16265.8,16914.1,16460,16888,16625.7,15327.4,12821.1,12124,12583.8,13396.8,13911.4,13425.7,13459.5,13574.5,13079,15115,15520.9,14310,14895.1,15349.5,15975.7,15227.6,16754.6,16476.3,15099.5,16867.9,16849.4,17540.1,18117.4,18901.9,19386,19562.8,19734.3,21844.1,18032.3,19393.3,20502.4,19695.5,19797.21,18730.76,19448.02,19727.4
AUT,Austria,Transport,CO2,8793.12,9541.31,10425.01,11145.51,10291.57,10384.83,10567.2,11019.27,11754.13,12369.01,11542.47,10863.21,10783.28,11148.59,10895.81,11117.19,11508.08,11690.21,12469.56,12963.37,13679.57,15095.63,15117.47,15271.86,15339.64,15558.94,17179.72,16251.34,18366.76,17875.6,18626.22,20113.34,22012.28,23586.85,23927.93,24650.25,23370.21,23559.68,22223.67,21649.32,22350.16,21722.94,21552.34,21663.64,20496.65,21281.53,21587.25
AUT,Austria,Buildings,CO2,14829.7,13665.8,13926.8,15449.5,13691.9,13673.7,14695.4,14325.7,14964.1,16493.2,18124.7,17413.9,17505.6,16314.8,16366.1,17101,16568.3,16618.2,14488.5,13524.1,13104.5,14450.8,13735.8,13400.4,12381.1,13523.3,14929.7,13412.8,13460.3,13968.8,12832,14005,13304.2,14056.5,13570.2,13003.8,12474.7,10698.2,11298.1,10091.7,11324.1,10097.3,10097.3,10149.45,9602.706,9970.425,10113.66
AUT,Austria,Power Industry,CO2,8132.05,10385.5,10587.2,10833.9,9510.21,9258.86,11903.4,9617.38,10053.3,10421.6,9357.79,10454,9362.42,9350.24,10308.9,10516.2,10135.6,10616,9804.38,10826.4,14299.8,15298.6,12333,12127.3,13056.4,14411.2,15823.1,15925.1,14654.8,14388.5,13411.6,15124.5,14906.6,17272.9,17757.4,18084.3,17186.6,16267.3,15676.4,14334.5,17286.2,17286.3,17286.3,17375.57,16439.57,17069.09,17314.3
AUT,Austria,Non-combustion,CO2,6177.805,6334.735,6833.959,6711.392,6960.568,6350.74,6995.064,6943.832,6743.609,6914.021,6580.424,6118.034,5800.057,6150.385,6381.324,6108.082,5871.168,5728.95,6318.229,6241.326,5013.379,4668.31,4497.125,4344.37,4501.124,4136.551,4310.192,4712.371,4727.083,4472.61,4598.828,4907.71,5007.636,5036.454,5090.194,5200.477,5019.194,5214.595,5216.982,4552.797,4748.618,4778.312,4727.385,4748.199,4819.503,4874.794,5021.502
AZE,Azerbaijan,Other industrial combustion,CO2,20048.7,20048.7,21525.6,23016.3,24436.3,26696.9,28042.3,29565,31140.4,32688.2,34363.6,35100.6,35779.8,36924.9,38252.4,38767.6,40936.3,42741.6,44182.9,44424.8,18250.5,18871.7,10246.2,8039.19,7707.67,8847.32,5111.44,4570.91,3273.23,3810.24,3663.32,3528.47,4345.82,4415.7,4276.84,4222.24,4220.28,4334.34,4921.27,3842.93,3074.04,3758.57,4314.71,4398.346,4596.981,5030.912,4990.098
AZE,Azerbaijan,Power Industry,CO2,5992.83,5992.83,6493.62,7497.78,8530.23,9320.3,9976.54,10457,10991.6,11574.1,12010.9,12768.6,13245.7,13603.1,13670.9,13915.8,13987.8,14161,13740.2,13127.9,19824,20611.9,21892.2,21490.4,16085.4,15149.8,14133.7,13648.5,14744.3,14702.2,15324.9,13816,12645.1,14253,13304.2,13944.5,14359.4,12476,11687,9455.1,8347.2,9618.93,9618.93,9805.382,10248.21,11215.58,11124.6
AZE,Azerbaijan,Buildings,CO2,3077.41,3077.41,3311.83,3543.38,3761.64,4532.36,4371.34,4581.64,4793.77,5013.66,5880.29,6253.5,6471.23,6704.58,6975.04,7270.34,7483.93,7766.77,8051.54,8202.36,9196.71,7802.63,6296.22,4135.3,6241.83,5032.32,5118.96,4831.79,5234.88,5677.11,5954.79,5882.21,5592.22,6010.44,6032.23,6634.17,5968.27,6108.08,7428.45,6973.62,7149.37,7271.96,7271.96,7412.919,7747.696,8479.039,8410.251
AZE,Azerbaijan,Transport,CO2,2118.986,2118.996,2301.91,2462.34,2650.08,3253.688,3394.941,3410.913,3460.432,3546.746,3671.427,3626.078,3604.565,3577.529,3598.831,3653.525,3839.566,4013.076,4140.491,4267.742,4901.688,3680.763,2648.007,2458.368,2290.747,2580.485,2088.564,2016.212,1780.822,1571.031,2358.737,2602.027,2926.455,3146.803,3785.149,4210.071,4841.416,3772.184,4769.119,4245.243,4947.834,5791.868,6365.638,6489.029,6782.082,7422.276,7362.061
AZE,Azerbaijan,Non-combustion,CO2,741.0074,773.0541,809.2088,855.3067,889.0907,917.6711,945.8112,969.9661,981.3637,961.5361,988.0756,1011.255,1010.702,1189.824,1162.417,1176.55,1184.739,1189.126,793.7574,1197.853,998.348,977.2081,705.6725,575.6938,418.1066,301.5195,289.9849,342.9542,355.5582,518.0771,550.059,669.9895,762.8532,924.9657,1076.98,1247.489,1293.771,1189.28,1906.755,1181.762,1015.498,1343.41,1666.028,1985.169,1928.534,1605.024,1727.225
BHS,Bahamas (the),Power Industry,CO2,1231.32,1231.32,1196.58,1382.24,1211.09,1490.12,1604.59,1664.72,1942.31,1636.3,1650.74,1621.62,1364.41,1038.25,1072.4,968.236,957.388,999.755,1102.2,1029.06,1099.74,1148.15,1052.4,852.308,932.24,1242.28,1427.16,1319.78,1446.43,1143.58,1426.84,1538.84,1570.81,1904.59,1898.76,1898.3,1968,2133.09,2243.27,2246.95,2280.13,2628.86,2628.86,2891.892,2935.731,3053.766,3100.042
BHS,Bahamas (the),Buildings,CO2,1088.68,1121.54,1614.59,1790.57,1264.92,1810.9,1195.83,1419.49,1361.74,1391.91,1102.62,1377.1,1061.47,845.791,883.835,739.783,853.793,910.46,927.486,1166.47,1159.33,1042.24,847.789,720.532,774.26,892.154,1011.12,1020.36,553.932,666.177,272.557,275.441,262.714,265.047,234.995,194.082,196.506,197.458,163.431,183.222,253.378,184.537,184.537,203.001,206.0783,214.3639,217.6123
BHS,Bahamas (the),Transport,CO2,15.7018,15.9606,16.3972,18.6917,21.5303,32.0793,34.5346,36.8498,38.5095,33.3656,127.372,150.7341,148.0586,128.812,146.1358,161.877,153.1241,195.3316,183.208,233.719,246.864,250.739,241.262,332.205,362.074,390.899,410.761,416.36,505.955,545.546,490.421,494.338,475.846,469.912,514.998,542.381,558.682,590.76,601.416,620.732,782.801,792.482,797.345,877.1238,890.4203,926.2208,940.2565
BHS,Bahamas (the),Other industrial combustion,CO2,4.35258,4.35258,4.92918,3.90474,4.46326,5.01131,5.54094,5.93119,6.336,7.27801,8.3177,9.72354,7.10788,8.29491,8.70844,11.7457,18.0014,55.2652,78.122,81.1317,65.5665,62.0695,51.7815,182.606,194.068,66.8287,70.5716,59.8177,182.459,169.146,165.141,151.052,160.973,147.097,170.66,129.142,128.482,133.207,126.893,123.132,120.157,120.157,121.809,133.9967,136.0279,141.4971,143.6413
BHS,Bahamas (the),Non-combustion,CO2,423.3259,446.3418,485.6656,466.7406,387.8457,186.8516,133.1674,155.0431,175.8802,237.3718,224.7099,17.34557,33.49997,15.85811,3.987389,3.927386,3.953172,4.005241,4.041606,4.084188,4.105526,4.142344,4.167699,4.202062,4.234456,4.28788,4.386301,4.408483,4.398737,4.425179,4.539613,4.567017,4.60617,5.713452,5.590377,5.656691,4.839006,6.025267,5.995913,5.612932,5.364865,3.570943,2.64675,2.658694,2.670638,2.682582,2.694526
BHR,Bahrain,Other industrial combustion,CO2,2362.72,2362.72,2728,3645.56,4327.18,4107,4197.16,4452.91,4627.62,4692.96,4531.52,4809.16,4976.48,4757.58,5277.91,6350.25,7315.94,7004.92,6993.88,6853.42,6797.92,6636.47,6367.78,6300.36,6151.25,6387.46,6639.29,7317.8,7244.15,7040.39,6894.23,7204.12,7487.9,7124.11,3484.85,3628.17,2853.63,4289.49,4679.47,4765,4469.89,5293.21,5098.09,5527.979,5801.544,6289.178,6437.326
BHR,Bahrain,Power Industry,CO2,304.23,304.23,314.384,353.879,406.669,711.741,961.835,1205.03,1325.3,1763.27,2011.91,2174.99,2319.9,2780.49,2501.56,2936.94,3247.63,3264.51,3443.81,3485.72,3712.09,3588.61,4129.01,3797.47,4008.06,3778.84,4089.8,3878.47,4766.65,5097.53,5492.36,5722.37,6108.28,6894.02,7483.06,7781.01,8078.15,9180.66,7804.31,8055.96,8508.25,8353.9,8353.9,9058.33,9506.604,10305.66,10548.42
BHR,Bahrain,Transport,CO2,180.109,180.109,217.947,230.421,271.65,363.75,475.046,585.788,667.975,615.448,627.227,706.161,772.065,853.906,852.8,873.933,838.038,837.345,887.379,934.228,1000.2,1012.47,1125.91,1166.04,1187.52,1238.24,1262.98,1325.63,1397.63,1450.65,1534.78,1597.08,1790.15,1951.13,2131.45,2500.81,2613.682,2845.379,3111.489,3061.088,3146.552,2963.079,3164.469,3431.308,3601.115,3903.797,3995.755
BHR,Bahrain,Non-combustion,CO2,64.45965,83.16712,265.5207,236.3875,261.5675,254.4875,266.9162,271.9455,277.1572,284.0169,284.2299,292.8299,352.0632,1177.962,366.1812,533.0634,1173.003,1083.009,1182.955,1128.73,1299.135,1268.392,1411.213,1726.994,1694.497,1755.844,1692.275,1888.7,1811.475,1913.158,1784.137,1908.577,1881.265,1759.866,1816.462,2358.204,2598.258,2534.76,2584.794,2754.507,2892.579,2844.903,2888.751,3128.128,3306.121,3077.765,3185.292
BHR,Bahrain,Buildings,CO2,46.249,46.249,40.2545,37.0909,43.0854,46.0511,49.0168,52.0456,55.0113,63.9715,67.333,70.2987,70.1008,73.1296,82.2246,85.1903,91.5175,104.1,110.094,116.224,125.841,138.09,147.383,147.383,156.676,156.541,175.451,247.657,316.968,168.602,177.886,187.179,193.174,208.524,220.845,233.033,188.697,194.692,216.171,225.131,218.804,230.928,230.928,250.4007,262.7923,284.8807,291.5913
BGD,Bangladesh,Power Industry,CO2,673.86,673.86,673.861,1039.22,1025.99,889.474,934.468,1026.16,1250.61,1389.11,1548.8,1463.26,1787.72,1802.97,1944.19,2840.72,3293.05,3541.24,4058.92,4053.62,4310.4,4466.77,5059.05,5621.4,5923.33,6532.89,6542.8,6964.07,7622.64,8609.26,8813.63,10528.7,11323.4,11379.8,13542.2,14718.5,17158.9,18518.4,20212.3,22364.3,25331.3,24980.4,24980.4,25978.74,27147.11,29850.21,31049.57
BGD,Bangladesh,Buildings,CO2,876.178,876.178,876.178,741.955,967.472,1223.69,1397.34,1401.51,1477.45,1644.96,1748.97,1940.29,1934.5,1796.59,1774.26,2050.58,2303.72,2503.18,2467.99,3046.98,2995.61,2808.35,2942.38,3073.05,3266.79,3773.42,4050.69,4617.87,4916.96,4923.43,4913.68,5748.48,6233.55,6778.79,7078.14,7663.42,6812.09,7452.98,7794.22,8006.98,8448.68,8635.53,8635.53,8980.65,9384.545,10318.99,10733.59
BGD,Bangladesh,Other industrial combustion,CO2,1082,1082,1082,1401.26,1406.14,1674.4,1693.81,1734.18,1795.57,1811.25,2291.03,2138.86,2180.11,1730.03,1595.23,1462.53,1600.53,1934.49,1726.32,1747.95,2445.39,1638.23,1630.04,1627.84,2064.84,3503.46,3131.5,3828.53,3035.12,3031.48,4209.17,4784.84,5145.38,5822.46,4309.3,4880,5491.97,6211.28,7220.11,8380.63,9387.3,9465.8,10463,10881.15,11370.52,12502.71,13005.06
BGD,Bangladesh,Non-combustion,CO2,232.0163,219.5675,369.82,452.4298,240.3191,508.8177,594.6686,597.5255,617.8774,773.7745,720.5112,732.6347,834.8487,830.3088,1186.064,1142.242,1298.493,1665.737,1902.391,2235.574,2055.863,1907.072,2482.022,2568.042,2830.799,3505.031,3624.986,3330.854,3551.946,4365.051,5100.849,5879.695,5895.921,6064.549,6063.848,6328.481,6091.803,6326.194,8433.831,8480.944,8365.1,8259.954,8414.58,9068.503,8716.891,8570.032,9261.31
BGD,Bangladesh,Transport,CO2,247.1795,247.1795,247.1795,232.0182,495.1,620.869,655.568,639.904,665.277,853.583,991.147,829.461,980.749,1101.343,1074.394,1348.501,1321.724,1418.204,1503.792,1642.731,1667.82,1833.783,2111.61,2167.47,2210.85,2669.392,2939.805,3323.926,3398.491,3100.708,3032.936,3790.65,3852.47,3930.6,3952.04,4695.51,5018.55,5676.08,6584.65,7354.76,8143.71,8345.24,8388.62,8723.872,9116.219,10023.94,10426.7
BRB,Barbados,Power Industry,CO2,303.747,303.747,295.581,334.192,280.012,360.68,374.952,384.318,453.873,383.048,371.41,368.327,366.652,385.786,433.546,474.552,504.582,526.82,478.64,425.136,442.176,529.434,573.776,430.822,407.067,483.375,472.31,484.126,503.298,452.994,606.326,626.867,625.995,653.026,648.787,648.42,624.653,651.978,661.898,662.981,672.771,775.665,775.665,853.2746,866.2096,901.0367,914.6907
BRB,Barbados,Transport,CO2,22.1196,22.0159,22.2514,25.0213,28.4331,41.7226,44.1381,46.2054,47.3239,40.1865,74.44481,77.09001,80.0817,83.06903,90.19034,88.39783,82.84999,107.324,112.2934,124.7406,126.3089,132.0157,133.514,142.8475,149.5993,155.2061,155.3424,176.5583,257.3457,287.4438,294.3175,296.5985,276.8989,274.0975,289.3332,293.5599,300.8888,308.6822,301.6392,316.5753,342.8014,343.5004,347.3764,382.1333,387.9262,403.5233,409.6381
BRB,Barbados,Buildings,CO2,156.887,157.334,219.535,249.432,185.521,235.373,170.811,197.712,175.3,187.133,163.338,191.003,174.262,188.184,206.557,202.714,260.172,277.444,215.827,260.52,258.315,246.965,233.391,194.991,185.134,191.831,206.206,227.208,122.658,175.227,100.36,74.0475,70.0226,68.1043,58.0153,58.17,55.6362,81.1393,67.0248,75.1411,103.913,75.6803,75.6803,83.25254,84.51458,87.9126,89.2448
BRB,Barbados,Non-combustion,CO2,2.390948,2.20896,2.348008,2.360232,2.222269,2.18403,2.36801,2.264074,2.385352,2.369509,2.408732,2.484925,2.503444,2.428755,31.71231,69.54907,92.33927,68.66559,85.21262,102.6012,96.63793,65.51337,33.35111,30.01741,34.75115,34.38359,46.74269,73.70597,108.5634,104.5856,108.7532,101.483,118.75,129.4308,127.5202,133.1342,135.9015,117.7775,117.5648,101.6138,92.4072,92.51281,70.92652,63.13824,59.04586,55.41343,61.82234
BRB,Barbados,Other industrial combustion,CO2,3.99004,3.99004,4.46668,3.75878,4.23774,4.73852,5.38414,5.55357,6.48269,7.48373,8.443,8.84044,6.86952,8.23694,9.00253,12.6305,14.5225,44.8184,46.232,45.2522,38.5926,39.0312,35.8069,109.984,107.301,41.7542,39.511,36.7243,91.448,91.514,95.8141,92.418,94.6105,79.7704,86.4021,65.3074,62.5204,62.8832,58.2336,56.6208,55.2526,55.2526,56.0121,61.61642,62.55048,65.0654,66.05139
BLR,Belarus,Power Industry,CO2,25185.1,25185.1,27907.8,31714.1,33587.2,38251.2,38029.5,40477.4,40745.7,43945.5,43624.6,47428,47069.2,47738,46388.3,46326.1,45961.5,44864.9,43183.9,39508.5,57428.6,54130.3,51332.2,44007.3,40226.8,34543.7,34591.2,35593.1,33853.1,33329.8,31958.3,32094,31667.4,31577.6,33673.1,33105,33646.7,31632.9,32712.1,31325.7,33166.6,30150.4,30150.4,30395.65,29967.77,26353.09,27901.73
BLR,Belarus,Buildings,CO2,13102.8,13102.8,13781.2,14427.1,15047.4,16142,16506,16906.9,17331.5,17730.8,18539.4,18374,18217.1,18213.4,18380.6,18648.4,18667.1,18762,19040.9,19054.5,17514.8,16837.5,15122.9,13887.8,10634.7,9982.25,10176.1,8610.53,7683.41,7490.8,7983.67,7067.16,6881.57,6818.54,6758.54,7093.56,7341.4,7384.65,7627.91,7240.75,7406.58,7539.99,7539.99,7601.323,7494.317,6590.361,6977.644
BLR,Belarus,Other industrial combustion,CO2,12443.6,12443.6,13275.7,14172.2,15000.3,17151.1,17976.7,18776.6,19685.5,20420.9,21207.8,21151.1,20907.6,20642,20560.2,20098.1,20183.1,20494.4,20624.1,20375.4,13148.5,12746.7,8800.73,7755.54,6213.03,5546.01,5608.73,6194.38,6538.03,6001.6,5924.11,5809.61,5816.34,6379.62,7264.52,7365.14,7578.45,7954.05,8167.66,7842.7,8238.85,8470.15,8818.88,8890.615,8765.46,7708.18,8161.153
BLR,Belarus,Transport,CO2,9280.24,9280.24,9680.74,10023.91,10388.96,10914.46,10972.55,10925.81,10931.04,10947.32,11032.23,11247.96,11183.72,10917.99,10831.58,10717.07,11001.53,11115.08,11133.95,11352.16,11334.71,12260.59,11327.13,9474.44,6735.11,6684.2,7255.22,7616.77,8051.31,7096.73,6461.29,6127.3,6613.84,6826.67,6990.7,7721.09,9042.21,9131.84,10380.35,10147.79,10777.47,11104.63,11431.47,11524.46,11362.22,9991.726,10578.89
BLR,Belarus,Non-combustion,CO2,5059.937,5229.608,5423.565,5582.654,5759.381,6027.533,6278.29,6432.552,6728.067,6898.974,6981.497,7078.784,7428.471,7712.205,7793.731,7984.151,8502.517,8675.385,8760.425,8678.529,8736.09,8342.513,7554.747,6209.529,5640.487,5429.669,5410.782,5379.41,5623.721,5687.054,5480.29,5417.946,5698.08,5657.683,7761.748,8160.426,10363.02,8517.713,8511.291,8520.162,10854.62,8666.869,8905.365,8834.801,9250.403,9085.776,9036.252
BEL,Belgium,Other industrial combustion,CO2,50741.6,43790.9,46441.6,47686.7,46169.1,38671.8,46070,45064.9,44792.8,43172.8,41184.7,36284.1,34366.7,31288.1,34155.8,33241,33035.6,32109.5,33053.2,34280.6,34024.8,35309.1,32857.1,30010.2,32221.8,30304.7,30821.7,31837.2,32589.6,33042,34287.1,35310.9,29381.4,30442.2,27476,24055.9,24923.8,24823.3,24683.9,19388.1,21743.6,21073.3,18778,19069.97,17836.75,18690.96,18919.17
BEL,Belgium,Buildings,CO2,35884.2,33066.2,36309.9,36831.8,33134.4,34546.6,32452.3,32811,36032.5,38221.4,33673.3,30230,27690.9,25906.7,26069.2,29379.7,30764,30136.7,27657.7,25834.7,26146,29181.9,29609.4,29041,28999.5,30614.4,35415.6,32516.3,31925.4,30152.7,28426.5,29668.8,28234.2,32314.3,30693.3,31096.1,28064,24720.7,28396.5,26236.6,28792.6,23407.2,23407.2,23771.15,22233.91,23298.71,23583.17
BEL,Belgium,Power Industry,CO2,27047.8,29284.9,32564.3,35605,39054,28898.8,31842.7,30556.4,32557.8,34649.8,34830.6,33117.8,30997.7,26747.1,25631.7,21943.9,19558.4,20627.7,22369.1,23862.5,25894.3,26017.9,25242.5,25792.3,27803,28100.4,27299.4,26017.2,28007.2,25338.3,26211.2,23901.2,24012.5,25284.3,26182.7,25491,24913,24796.8,23643.3,21904.7,23193.6,19915.9,19915.9,20225.56,18917.61,19823.59,20065.62
BEL,Belgium,Transport,CO2,11413.3,11830.63,12646.87,12949.26,12561.4,13431.38,14274.63,14976.92,15376.71,16280.99,15853.91,15444.21,15641.11,15991.74,16021.06,16420.59,17911.74,18459.14,19948.56,20393.35,20096.93,20610.62,22017.13,22498.5,22885.33,22685.84,23682.96,23779.31,24203.49,24398.42,24500.08,25253.04,25225.53,26138.92,26733.48,25971.43,25404.6,25244.74,27345.81,26692.46,26671.39,26544.19,24586.29,24968.58,23353.91,24472.33,24771.13
BEL,Belgium,Non-combustion,CO2,14414.82,11306.07,12855.45,12612.5,13610.75,11689.36,12225.54,10889.96,9989.696,15689.51,11572,10116.55,8756.014,7814.349,8683.743,7144.529,7437.299,7479.496,8094.241,7833.853,8720.062,8117.254,7815.248,7875.998,8405.73,8833.637,8468.303,8151.994,8611.454,8385.005,8652.992,7598.869,7941.702,7924.983,8059.083,8065.997,8914.271,8912.592,8408.957,7565.07,8017.176,7644.31,7002.304,6879.213,7013.245,7007.882,7383.723
BLZ,Belize,Buildings,CO2,185.434,182.81,229.968,249.483,222.472,251.345,195.039,245.403,240.393,233.733,246.071,169.795,153.349,151.238,175.359,185.095,264.873,278.231,222.431,277.742,331.864,348.155,319.437,283.128,276.888,286.433,292.625,396.526,235.003,291.957,196.615,231.885,234.544,221.747,186.122,169.699,161.426,161.941,132.17,148.175,204.912,149.239,149.239,164.1712,166.6599,173.3607,175.9877
BLZ,Belize,Transport,CO2,11.3416,11.4717,11.7449,13.3475,15.313,22.6854,24.2305,25.6166,26.5312,22.8409,42.27162,44.22231,46.80551,49.6631,55.17271,53.99006,51.8323,68.87752,75.34523,84.76287,88.04963,94.22228,97.22746,103.3574,111.7029,120.0385,123.5821,145.1613,221.5256,252.3533,267.0973,280.9649,263.0606,267.1356,287.9931,300.0254,310.4123,326.8465,327.1262,349.6683,382.8223,383.4195,387.8405,426.6461,433.1137,450.5276,457.3548
BLZ,Belize,Power Industry,CO2,20.6486,20.6486,20.4962,25.6535,32.5887,27.6972,38.1642,39.0259,42.8894,43.3549,44.964,36.9873,34.7466,38.4774,39.1912,37.8098,51.8796,54.1756,38.3129,44.9922,60.9366,69.9491,65.1879,58.7893,63.1297,73.0948,66.8435,103.808,121.272,106.96,190.436,264.642,249.165,257.495,283.64,283.279,291.456,301.929,321.233,321.759,326.511,376.448,376.448,414.1137,420.3913,437.2937,443.9204
BLZ,Belize,Other industrial combustion,CO2,2.25339,2.25339,2.52311,2.11986,2.38995,2.6639,2.90007,2.95717,3.27066,3.75465,4.13232,4.66316,3.6764,4.26054,4.56278,5.71863,7.87495,24.4724,16.5927,17.1056,16.7126,16.894,15.6498,31.1204,32.1812,21.5847,21.9007,21.5185,36.5528,36.6595,40.7677,40.5995,38.3982,36.3721,42.9402,32.4536,31.9278,32.833,31.9211,31.0483,30.2981,30.2981,30.7145,33.78766,34.29985,35.67892,36.21959
BLZ,Belize,Non-combustion,CO2,1.317696,1.088978,1.157661,1.140852,1.144582,1.200414,1.097654,1.095965,1.197376,1.212176,1.246634,1.182558,1.165877,1.261131,1.302114,1.38103,1.3997,1.682932,1.706529,1.717102,1.729926,1.745748,1.775038,1.787355,1.493302,1.511048,1.526897,1.632717,1.976167,1.996317,2.456243,2.160955,2.173714,2.92653,2.8238,3.008207,2.653379,2.732971,2.782418,2.611971,2.498794,2.365542,1.944222,1.976898,2.055499,0.628939,0.62235
